"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl de Bíceps (Mancuerna)",,"",2,"normal",2.5,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",10,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Encogimiento de Hombros (Mancuerna)",,"",1,"normal",7.5,12,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Encogimiento de Hombros (Mancuerna)",,"",2,"normal",7.5,15,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,15,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,12,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Press de Banca Inclinado (Barra)",,"",2,"normal",20,12,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Aperturas (Banda)",,"",0,"normal",5,20,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Aperturas (Banda)",,"",1,"normal",7.5,13,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Aperturas (Banda)",,"",2,"normal",5,15,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,15,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",5,15,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,12,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Press de Hombros Sentado (Máquina)",,"",0,"normal",10,12,,,
"Pecho y hombro","30 abr 2024, 06:10","30 abr 2024, 06:52","","Press de Hombros Sentado (Máquina)",,"",1,"normal",7.5,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Aducción de Caderas",,"",0,"normal",15,20,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Aducción de Caderas",,"",1,"normal",20,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Aducción de Caderas",,"",2,"normal",17.5,15,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,20,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Extensión de Pierna",,"",0,"normal",15,15,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Extensión de Pierna",,"",1,"normal",15,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Extensión de Pierna",,"",2,"normal",10,20,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Curl de Pierna Sentado",,"",0,"normal",25,12,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Curl de Pierna Sentado",,"",1,"normal",20,15,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Curl de Pierna Sentado",,"",2,"normal",20,15,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,15,,,
"Pierna y Abs","25 abr 2024, 06:13","25 abr 2024, 07:02","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",2.5,12,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Dominada (Asistida)",,"",0,"normal",28,8,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Dominada (Asistida)",,"",1,"normal",21,6,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Dominada (Asistida)",,"",2,"normal",28,6,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Remo Inclinado (Barra)",,"",0,"normal",20,20,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Remo Inclinado (Barra)",,"",1,"normal",32.5,12,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Remo Inclinado (Barra)",,"",2,"normal",30,12,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Rope Straight Arm Pulldown",,"",0,"normal",10,15,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Rope Straight Arm Pulldown",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Rope Straight Arm Pulldown",,"",2,"normal",10,8,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Curl de Bíceps (Mancuerna)",,"",0,"normal",7.5,15,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Curl de Bíceps (Mancuerna)",,"",1,"normal",7.5,10,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Curl de Bíceps (Mancuerna)",,"",2,"normal",5,15,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",7.5,15,,,
"Espalda y bíceps","24 abr 2024, 06:10","24 abr 2024, 06:58","","Encogimiento de Hombros (Mancuerna)",,"",1,"normal",7.5,6,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca (Barra)",,"",0,"normal",20,20,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca (Barra)",,"",1,"normal",32.5,15,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca (Barra)",,"",2,"normal",37.5,8,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,20,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca Inclinado (Barra)",,"",1,"normal",32.5,10,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Banca Inclinado (Barra)",,"",2,"normal",27.5,8,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Aperturas (Banda)",,"",0,"normal",5,15,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Aperturas (Banda)",,"",1,"normal",7.5,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Aperturas (Banda)",,"",2,"normal",5,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",5,10,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,15,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Hombros Sentado (Máquina)",,"",0,"normal",10,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Hombros Sentado (Máquina)",,"",1,"normal",7.8,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Press de Hombros Sentado (Máquina)",,"",2,"normal",7.5,12,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Fondo de Tríceps (Asistido)",,"",0,"normal",35,8,,,
"Pecho y hombro","23 abr 2024, 06:10","23 abr 2024, 07:08","","Fondo de Tríceps (Asistido)",,"",1,"normal",28,3,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Aducción de Caderas",,"",0,"normal",15,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Aducción de Caderas",,"",1,"normal",15,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Aducción de Caderas",,"",2,"normal",17.5,10,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Press de Piernas",,"",0,"normal",50,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Press de Piernas",,"",1,"normal",55,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Press de Piernas",,"",2,"normal",60,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,8,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Extensión de Pierna",,"",0,"normal",17.5,12,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Extensión de Pierna",,"",1,"normal",15,15,,,
"Pierna y Abs","19 abr 2024, 06:08","19 abr 2024, 06:52","","Extensión de Pierna",,"",2,"normal",15,12,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Remo Inclinado (Barra)",,"",0,"normal",20,20,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Remo Inclinado (Barra)",,"",1,"normal",35,15,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Remo Inclinado (Barra)",,"",2,"normal",30,15,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Curl Martillo (Mancuerna)",,"",0,"normal",10,12,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Curl de Bíceps (Mancuerna)",,"",0,"normal",10,15,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Curl de Bíceps (Mancuerna)",,"",1,"normal",7.5,12,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Curl de Bíceps (Mancuerna)",,"",2,"normal",7.5,8,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",10,15,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Rope Straight Arm Pulldown",,"",0,"normal",12.5,8,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Rope Straight Arm Pulldown",,"",1,"normal",10,12,,,
"Espalda y bíceps","17 abr 2024, 06:11","17 abr 2024, 06:51","","Rope Straight Arm Pulldown",,"",2,"normal",5,12,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca (Barra)",,"",0,"normal",20,20,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca (Barra)",,"",2,"normal",35,10,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Aperturas (Banda)",,"",0,"normal",7.5,12,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Aperturas (Banda)",,"",1,"normal",5,15,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Aperturas (Banda)",,"",2,"normal",5,12,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,15,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",5,10,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,15,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Hombros Sentado (Máquina)",,"",0,"normal",12.5,12,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Hombros Sentado (Máquina)",,"",1,"normal",15,8,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Hombros Sentado (Máquina)",,"",2,"normal",10,6,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,12,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,10,,,
"Pecho y hombro","16 abr 2024, 06:17","16 abr 2024, 07:15","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,12,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Banca (Barra)",,"",1,"normal",35,12,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Banca (Barra)",,"",2,"normal",30,8,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Pecho Iso-Lateral (Máquina)",,"",0,"normal",30,8,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Pecho Iso-Lateral (Máquina)",,"",1,"normal",25,8,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Press de Pecho Iso-Lateral (Máquina)",,"",2,"normal",25,8,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,10,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",2.5,10,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,10,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Fondo de Tríceps (Asistido)",,"",0,"normal",35,8,,,
"Pecho y hombro","12 abr 2024, 06:15","12 abr 2024, 07:03","","Fondo de Tríceps (Asistido)",,"",1,"normal",28,4,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Remo Inclinado (Barra)",,"",0,"normal",20,15,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Remo Inclinado (Barra)",,"",1,"normal",40,15,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Remo Inclinado (Barra)",,"",2,"normal",30,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Jalón al Pecho (Cable)",,"",0,"normal",30,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Jalón al Pecho (Cable)",,"",1,"normal",25,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Jalón al Pecho (Cable)",,"",2,"normal",20,15,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Dominada (Asistida)",,"",0,"normal",28,8,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Dominada (Asistida)",,"",1,"normal",21,4,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Curl Martillo (Mancuerna)",,"",0,"normal",10,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Curl Martillo (Mancuerna)",,"",1,"normal",7.5,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Curl Martillo (Mancuerna)",,"",2,"normal",7.5,12,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",10,15,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Encogimiento de Hombros (Mancuerna)",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","11 abr 2024, 06:26","11 abr 2024, 07:08","","Encogimiento de Hombros (Mancuerna)",,"",2,"normal",7.5,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Remo Inclinado (Barra)",,"",0,"normal",20,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Remo Inclinado (Barra)",,"",1,"normal",40,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Remo Inclinado (Barra)",,"",2,"normal",45,10,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Jalón al Pecho (Cable)",,"",0,"normal",35,8,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Jalón al Pecho (Cable)",,"",1,"normal",30,10,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Jalón al Pecho (Cable)",,"",2,"normal",25,12,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Dominada (Asistida)",,"",0,"normal",35,8,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Dominada (Asistida)",,"",1,"normal",28,6,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Dominada (Asistida)",,"",2,"normal",28,4,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl Martillo (Mancuerna)",,"",0,"normal",10,10,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl Martillo (Mancuerna)",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl Martillo (Mancuerna)",,"",2,"normal",7.5,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl de Bíceps (Mancuerna)",,"",0,"normal",10,12,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl de Bíceps (Mancuerna)",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Curl de Bíceps (Mancuerna)",,"",2,"normal",7.5,8,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",7.5,10,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Encogimiento de Hombros (Mancuerna)",,"",1,"normal",10,15,,,
"Espalda y bíceps","28 mar 2024, 06:30","28 mar 2024, 07:18","","Encogimiento de Hombros (Mancuerna)",,"",2,"normal",7.5,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Banca (Barra)",,"",0,"normal",30,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Banca (Barra)",,"",1,"normal",40,8,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Banca (Barra)",,"",2,"normal",35,10,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Pecho Iso-Lateral (Máquina)",,"",0,"normal",25,12,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Pecho Iso-Lateral (Máquina)",,"",1,"normal",30,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Pecho Iso-Lateral (Máquina)",,"",2,"normal",35,6,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Aperturas (Banda)",,"",0,"normal",5,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Aperturas (Banda)",,"",1,"normal",7.5,12,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Aperturas (Banda)",,"",2,"normal",5,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",5,10,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,15,,,
"Pecho y hombro","27 mar 2024, 06:37","27 mar 2024, 07:21","","Press de Hombros Sentado (Máquina)",,"",0,"normal",12.5,13,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Press de Piernas",,"",0,"normal",40,15,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Press de Piernas",,"",1,"normal",60,12,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Press de Piernas",,"",2,"normal",70,12,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Extensión de Pierna",,"",0,"normal",22.5,15,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Extensión de Pierna",,"",1,"normal",25,12,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Extensión de Pierna",,"",2,"normal",22.5,15,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Curl de Pierna Sentado",,"",0,"normal",22.5,15,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Curl de Pierna Sentado",,"",1,"normal",27.5,15,,,
"Pierna y Abs","25 mar 2024, 06:31","25 mar 2024, 07:03","","Curl de Pierna Sentado",,"",2,"normal",30,12,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Remo Inclinado (Barra)",,"",0,"normal",20,15,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Remo Inclinado (Barra)",,"",1,"normal",30,15,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Remo Inclinado (Barra)",,"",2,"normal",50,12,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Jalón al Pecho (Cable)",,"",0,"normal",30,15,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Jalón al Pecho (Cable)",,"",1,"normal",35,12,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Jalón al Pecho (Cable)",,"",2,"normal",35,10,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Dominada (Asistida)",,"",0,"normal",42,6,,,
"Espalda y bíceps","18 mar 2024, 12:10","18 mar 2024, 13:34","","Dominada (Asistida)",,"",1,"normal",35,6,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Banca (Barra)",,"",2,"normal",30,10,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Hombros Sentado (Máquina)",,"",0,"normal",12.5,12,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Hombros Sentado (Máquina)",,"",1,"normal",10,15,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Hombros Sentado (Máquina)",,"",2,"normal",12.5,12,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Pecho Iso-Lateral (Máquina)",0,"",0,"normal",20,15,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Pecho Iso-Lateral (Máquina)",0,"",1,"normal",30,10,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Press de Pecho Iso-Lateral (Máquina)",0,"",2,"normal",25,13,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.5,15,,,
"Pecho y hombro","15 mar 2024, 07:32","15 mar 2024, 08:17","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",5,10,,,
